
Symbol table '.dynsym' contains 2394 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1403: 00121e90     5 FUNC    GLOBAL DEFAULT   12 __deregister_frame_info@@GLIBC_2.0
  1404: 000ecf80   393 FUNC    WEAK   DEFAULT   12 profil@@GLIBC_2.0
  1405: 000e1a00   226 FUNC    GLOBAL DEFAULT   12 preadv@@GLIBC_2.10
  1406: 00030020    71 FUNC    WEAK   DEFAULT   12 jrand48_r@@GLIBC_2.0
  1407: 000b4600   161 FUNC    WEAK   DEFAULT   12 setresuid@@GLIBC_2.0
  1408: 000d92b0    55 FUNC    GLOBAL DEFAULT   12 __open_2@@GLIBC_2.7
  1409: 000eb6a0   121 FUNC    WEAK   DEFAULT   12 recvfrom@@GLIBC_2.0
  1410: 00080340    49 FUNC    GLOBAL DEFAULT   12 __mempcpy_by2@@GLIBC_2.1.1
  1411: 000ed8f0    21 FUNC    GLOBAL DEFAULT   12 __profile_frequency@@GLIBC_2.0
  1412: 00095080   753 FUNC    WEAK   DEFAULT   12 wcsnrtombs@@GLIBC_2.0
  1413: 00080320    31 FUNC    GLOBAL DEFAULT   12 __mempcpy_by4@@GLIBC_2.1.1
  1414: 001bae00   128 OBJECT  GLOBAL DEFAULT   33 svc_fdset@@GLIBC_2.0
  1415: 00100770    30 FUNC    GLOBAL DEFAULT   12 ruserok@@GLIBC_2.0
  1416: 00076a80    48 FUNC    GLOBAL DEFAULT   12 _obstack_allocated_p@@GLIBC_2.0
  1417: 000df1f0    58 FUNC    GLOBAL DEFAULT   12 fts_set@@GLIBC_2.0
  1418: 00117cb0     5 FUNC    GLOBAL DEFAULT   12 xdr_u_longlong_t@@GLIBC_2.1.1
  1419: 000e16e0   168 FUNC    GLOBAL DEFAULT   12 nice@@GLIBC_2.0
  1420: 001176a0   174 FUNC    GLOBAL DEFAULT   12 xdecrypt@@GLIBC_2.1
  1421: 000cd290   278 FUNC    WEAK   DEFAULT   12 regcomp@@GLIBC_2.0
  1422: 000fac50   109 FUNC    GLOBAL DEFAULT   12 __fortify_fail@@GLIBC_PRIVATE
  1423: 000a6d50    64 FUNC    WEAK   DEFAULT   12 getitimer@@GLIBC_2.0
  1424: 000d9230   125 FUNC    WEAK   DEFAULT   12 __open@@GLIBC_2.0
  1425: 000252f0    43 FUNC    GLOBAL DEFAULT   12 isgraph@@GLIBC_2.0
  1426: 001bac00     4 OBJECT  GLOBAL DEFAULT   33 optarg@@GLIBC_2.0
  1427: 0002aa90   135 FUNC    GLOBAL DEFAULT   12 catclose@@GLIBC_2.0
  1428: 00114730    46 FUNC    GLOBAL DEFAULT   12 clntudp_bufcreate@@GLIBC_2.0
  1429: 000fd8c0   334 FUNC    GLOBAL DEFAULT   12 getservbyname@@GLIBC_2.0
  1430: 00069dc0    39 FUNC    GLOBAL DEFAULT   12 __freading@@GLIBC_2.2
  1431: 001b7f18     4 OBJECT  GLOBAL DEFAULT   32 stderr@@GLIBC_2.0
  1432: 001276c0   110 FUNC    GLOBAL DEFAULT   12 msgctl@GLIBC_2.0
  1433: 0009f220   117 FUNC    GLOBAL DEFAULT   12 wcwidth@@GLIBC_2.0
  1434: 000ec1d0   110 FUNC    GLOBAL DEFAULT   12 msgctl@@GLIBC_2.2
  1435: 000faf10    40 FUNC    GLOBAL DEFAULT   12 inet_lnaof@@GLIBC_2.0
  1436: 0002cbb0    91 FUNC    GLOBAL DEFAULT   12 sigdelset@@GLIBC_2.0
  1437: 000e18b0    66 FUNC    WEAK   DEFAULT   12 ioctl@@GLIBC_2.0
  1438: 000e25d0    60 FUNC    GLOBAL DEFAULT   12 syncfs@@GLIBC_2.14
  1439: 00018850    18 FUNC    WEAK   DEFAULT   12 gnu_get_libc_release@@GLIBC_2.1
  1440: 000dacc0    78 FUNC    GLOBAL DEFAULT   12 fchownat@@GLIBC_2.4
  1441: 000b30b0    60 FUNC    GLOBAL DEFAULT   12 alarm@@GLIBC_2.0
  1442: 001b7dc0   152 OBJECT  GLOBAL DEFAULT   32 _IO_2_1_stderr_@@GLIBC_2.1
  1443: 00065680    71 FUNC    GLOBAL DEFAULT   12 _IO_sputbackwc@@GLIBC_2.2
  1444: 00074bc0   135 FUNC    GLOBAL DEFAULT   12 __libc_pvalloc@@GLIBC_2.0
  1445: 0003b160    56 FUNC    WEAK   DEFAULT   12 system@@GLIBC_2.0
  1446: 0010fae0    78 FUNC    GLOBAL DEFAULT   12 xdr_getcredres@@GLIBC_2.1
  1447: 00095c50    43 FUNC    GLOBAL DEFAULT   12 __wcstol_l@@GLIBC_2.1
  1448: 000e78f0    24 FUNC    GLOBAL DEFAULT   12 err@@GLIBC_2.0
  1449: 0005dff0    39 FUNC    WEAK   DEFAULT   12 vfwscanf@@GLIBC_2.2
  1450: 000e4090    61 FUNC    GLOBAL DEFAULT   12 chflags@@GLIBC_2.0
  1451: 000eab00    52 FUNC    GLOBAL DEFAULT   12 inotify_init@@GLIBC_2.4
  1452: 00127d90    69 FUNC    GLOBAL DEFAULT   12 getservbyname_r@GLIBC_2.0
  1453: 000fda10   587 FUNC    GLOBAL DEFAULT   12 getservbyname_r@@GLIBC_2.1.2
  1454: 000eb140    72 FUNC    GLOBAL DEFAULT   12 timerfd_settime@@GLIBC_2.8
  1455: 000794b0    65 FUNC    GLOBAL DEFAULT   12 ffsll@@GLIBC_2.1
  1456: 00117e40   119 FUNC    GLOBAL DEFAULT   12 xdr_bool@@GLIBC_2.0
  1457: 000256e0    48 FUNC    GLOBAL DEFAULT   12 __isctype@@GLIBC_2.3
  1458: 000e1280   222 FUNC    GLOBAL DEFAULT   12 setrlimit64@@GLIBC_2.1
  1459: 000d8790    93 FUNC    GLOBAL DEFAULT   12 sched_getcpu@@GLIBC_2.6
  1460: 000b43a0   141 FUNC    WEAK   DEFAULT   12 group_member@@GLIBC_2.0
  1461: 0006d610    78 FUNC    GLOBAL DEFAULT   12 _IO_free_backup_area@@GLIBC_2.0
  1462: 001239e0   337 FUNC    GLOBAL DEFAULT   12 _IO_fgetpos@GLIBC_2.0
  1463: 000e5840    64 FUNC    WEAK   DEFAULT   12 munmap@@GLIBC_2.0
  1464: 00060cb0   503 FUNC    GLOBAL DEFAULT   12 _IO_fgetpos@@GLIBC_2.2
  1465: 000d7cf0    47 FUNC    GLOBAL DEFAULT   12 posix_spawnattr_setsigdef@@GLIBC_2.2
  1466: 00076850   178 FUNC    GLOBAL DEFAULT   12 _obstack_begin_1@@GLIBC_2.0
  1467: 000f0ac0   172 FUNC    GLOBAL DEFAULT   12 endsgent@@GLIBC_2.10
  1468: 000b2900   654 FUNC    GLOBAL DEFAULT   12 _nss_files_parse_pwent@@GLIBC_PRIVATE
  1469: 000aeca0   102 FUNC    GLOBAL DEFAULT   12 ntp_gettimex@@GLIBC_2.12
  1470: 000b2f60    26 FUNC    WEAK   DEFAULT   12 wait3@@GLIBC_2.0
  1471: 000fa360   101 FUNC    GLOBAL DEFAULT   12 __getgroups_chk@@GLIBC_2.4
  1472: 000803b0    30 FUNC    GLOBAL DEFAULT   12 __stpcpy_g@@GLIBC_2.1.1
  1473: 000b2f80    72 FUNC    WEAK   DEFAULT   12 wait4@@GLIBC_2.0
  1474: 00076910   365 FUNC    GLOBAL DEFAULT   12 _obstack_newchunk@@GLIBC_2.0
  1475: 000e8620    90 FUNC    WEAK   DEFAULT   12 advance@@GLIBC_2.0
  1476: 001053d0    55 FUNC    GLOBAL DEFAULT   12 inet6_opt_init@@GLIBC_2.5
  1477: 001b7044     2 OBJECT  GLOBAL DEFAULT   32 __fpu_control@@GLIBC_2.0
  1478: 00121c10    37 FUNC    GLOBAL DEFAULT   12 __register_frame_info@@GLIBC_2.0
  1479: 000fb7b0   437 FUNC    GLOBAL DEFAULT   12 gethostbyname@@GLIBC_2.0
  1480: 000f86d0    40 FUNC    GLOBAL DEFAULT   12 __snprintf_chk@@GLIBC_2.3.4
  1481: 000d9810    66 FUNC    WEAK   DEFAULT   12 __lseek@@GLIBC_2.0
  1482: 00095c50    43 FUNC    WEAK   DEFAULT   12 wcstol_l@@GLIBC_2.3
  1483: 000d7bd0   171 FUNC    GLOBAL DEFAULT   12 posix_spawn_file_actions_@@GLIBC_2.2
  1484: 001b719c     4 OBJECT  GLOBAL DEFAULT   32 optopt@@GLIBC_2.0
  1485: 001bac0c     4 OBJECT  GLOBAL DEFAULT   33 error_message_count@@GLIBC_2.0
  1486: 000255a0    22 FUNC    GLOBAL DEFAULT   12 __iscntrl_l@@GLIBC_2.1
  1487: 000e1ee0   206 FUNC    GLOBAL DEFAULT   12 seteuid@@GLIBC_2.0
  1488: 000d91e0    66 FUNC    GLOBAL DEFAULT   12 mkdirat@@GLIBC_2.4
  1489: 00093a90    52 IFUNC   GLOBAL DEFAULT   12 wcscpy@@GLIBC_2.0
  1490: 000da080    60 FUNC    WEAK   DEFAULT   12 dup@@GLIBC_2.0
  1491: 000ea1b0    21 FUNC    GLOBAL DEFAULT   12 setfsuid@@GLIBC_2.0
  1492: 0002ffe0    55 FUNC    GLOBAL DEFAULT   12 mrand48_r@@GLIBC_2.0
  1493: 000f6d50    60 FUNC    GLOBAL DEFAULT   12 pthread_exit@@GLIBC_2.0
  1494: 000f8250    70 IFUNC   GLOBAL DEFAULT   12 __memset_chk@@GLIBC_2.3.4
  1495: 001b7780    80 OBJECT  GLOBAL DEFAULT   32 _IO_stdin_@@GLIBC_2.0
  1496: 00117e00    52 FUNC    GLOBAL DEFAULT   12 xdr_u_char@@GLIBC_2.0
  1497: 00063b40    65 FUNC    GLOBAL DEFAULT   12 getwchar_unlocked@@GLIBC_2.2
  1498: 001babfc     4 OBJECT  GLOBAL DEFAULT   33 re_syntax_options@@GLIBC_2.0
  1499: 0011fa80    29 FUNC    GLOBAL DEFAULT   12 pututxline@@GLIBC_2.1
  1500: 000e40d0    61 FUNC    GLOBAL DEFAULT   12 fchflags@@GLIBC_2.0
  1501: 000f7770   123 FUNC    WEAK   DEFAULT   12 clock_settime@@GLIBC_2.17
  1502: 0011cf30    66 FUNC    GLOBAL DEFAULT   12 getlogin@@GLIBC_2.0
  1503: 000ebf70   226 FUNC    WEAK   DEFAULT   12 msgsnd@@GLIBC_2.0
  1504: 0002b820    13 FUNC    WEAK   DEFAULT   12 scalbnf@@GLIBC_2.0
  1505: 0002cde0   106 FUNC    GLOBAL DEFAULT   12 sigandset@@GLIBC_2.0
  1506: 000cf3d0    64 FUNC    WEAK   DEFAULT   12 sched_rr_get_interval@@GLIBC_2.0
  1507: 0006c2e0   136 FUNC    GLOBAL DEFAULT   12 _IO_file_finish@@GLIBC_2.1
  1508: 000e9ef0   141 FUNC    GLOBAL DEFAULT   12 __sysctl@@GLIBC_2.2
  1509: 000b4240    64 FUNC    WEAK   DEFAULT   12 getgroups@@GLIBC_2.0
  1510: 0010e050   146 FUNC    GLOBAL DEFAULT   12 xdr_double@@GLIBC_2.0
  1511: 0002bb70    13 FUNC    WEAK   DEFAULT   12 scalbnl@@GLIBC_2.0
  1512: 000e1900   125 FUNC    WEAK   DEFAULT   12 readv@@GLIBC_2.0
  1513: 00100670    40 FUNC    GLOBAL DEFAULT   12 rcmd@@GLIBC_2.0
  1514: 000b4200    13 FUNC    WEAK   DEFAULT   12 getuid@@GLIBC_2.0
  1515: 00100790   199 FUNC    GLOBAL DEFAULT   12 iruserok_af@@GLIBC_2.2
  1516: 000db4f0    66 FUNC    WEAK   DEFAULT   12 readlink@@GLIBC_2.0
  1517: 000e7460   140 FUNC    GLOBAL DEFAULT   12 lsearch@@GLIBC_2.0
  1518: 0005e020    28 FUNC    GLOBAL DEFAULT   12 fscanf@@GLIBC_2.0
  1519: 001b8368     4 OBJECT  GLOBAL DEFAULT   33 __abort_msg@@GLIBC_PRIVATE
  1520: 000e2ba0    83 FUNC    GLOBAL DEFAULT   12 mkostemps64@@GLIBC_2.11
  1521: 000febb0   282 FUNC    GLOBAL DEFAULT   12 ether_aton_r@@GLIBC_2.0
  1522: 000454e0  9356 FUNC    GLOBAL DEFAULT   12 __printf_fp@@GLIBC_2.0
  1523: 000ea150    91 FUNC    WEAK   DEFAULT   12 readahead@@GLIBC_2.3
  1524: 001151c0   364 FUNC    GLOBAL DEFAULT   12 host2netname@@GLIBC_2.1
  1525: 000eac60    78 FUNC    WEAK   DEFAULT   12 mremap@@GLIBC_2.0
  1526: 000e8a90    64 FUNC    GLOBAL DEFAULT   12 removexattr@@GLIBC_2.3
  1527: 00064d30    42 FUNC    GLOBAL DEFAULT   12 _IO_switch_to_wbackup_are@@GLIBC_2.2
  1528: 00080380    35 FUNC    GLOBAL DEFAULT   12 __mempcpy_byn@@GLIBC_2.1.1
  1529: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.1
  1530: 0010c630   101 FUNC    GLOBAL DEFAULT   12 xdr_pmap@@GLIBC_2.0
  1531: 000b37b0    66 FUNC    WEAK   DEFAULT   12 execve@@GLIBC_2.0
  1532: 000fd300   156 FUNC    GLOBAL DEFAULT   12 getprotoent@@GLIBC_2.0
  1533: 00067600   346 FUNC    GLOBAL DEFAULT   12 _IO_wfile_sync@@GLIBC_2.2
  1534: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.2
  1535: 000b4230    13 FUNC    WEAK   DEFAULT   12 getegid@@GLIBC_2.0
  1536: 00117ed0    38 FUNC    GLOBAL DEFAULT   12 xdr_opaque@@GLIBC_2.0
  1537: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.3
  1538: 000e1150    64 FUNC    GLOBAL DEFAULT   12 setrlimit@@GLIBC_2.2
  1539: 000e1150    64 FUNC    GLOBAL DEFAULT   12 setrlimit@GLIBC_2.0
  1540: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.4
  1541: 000cf100    49 FUNC    GLOBAL DEFAULT   12 getopt_long@@GLIBC_2.0
  1542: 0006c370   263 FUNC    GLOBAL DEFAULT   12 _IO_file_open@@GLIBC_2.0
  1543: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2.6
  1544: 000a47a0    64 FUNC    WEAK   DEFAULT   12 settimeofday@@GLIBC_2.0
  1545: 00068b00   192 FUNC    GLOBAL DEFAULT   12 open_memstream@@GLIBC_2.0
  1546: 000e1880    37 FUNC    GLOBAL DEFAULT   12 sstk@@GLIBC_2.0
  1547: 000b4430    60 FUNC    WEAK   DEFAULT   12 getpgid@@GLIBC_2.0
  1548: 0011faa0    29 FUNC    GLOBAL DEFAULT   12 utmpxname@@GLIBC_2.1
  1549: 00069e30   110 FUNC    GLOBAL DEFAULT   12 __fpurge@@GLIBC_2.2
  1550: 00120810   151 FUNC    GLOBAL DEFAULT   12 _dl_vsym@@GLIBC_PRIVATE
  1551: 000f8410   325 FUNC    GLOBAL DEFAULT   12 __strncat_chk@@GLIBC_2.3.4
  1552: 0002cee0    18 FUNC    GLOBAL DEFAULT   12 __libc_current_sigrtmax_p@@GLIBC_PRIVATE
  1553: 0003ac20    26 FUNC    WEAK   DEFAULT   12 strtold_l@@GLIBC_2.3
  1554: 000e7660   224 FUNC    GLOBAL DEFAULT   12 vwarnx@@GLIBC_2.0
  1555: 000d85e0    52 FUNC    GLOBAL DEFAULT   12 posix_madvise@@GLIBC_2.2
  1556: 000d7d70    16 FUNC    GLOBAL DEFAULT   12 posix_spawnattr_getpgroup@@GLIBC_2.2
  1557: 000808a0   286 FUNC    GLOBAL DEFAULT   12 __mempcpy_small@@GLIBC_2.1.1
  1558: 001bad28     4 OBJECT  GLOBAL DEFAULT   33 rexecoptions@@GLIBC_2.0
  1559: 00076d70    70 IFUNC   WEAK   DEFAULT   12 index@@GLIBC_2.0
  1560: 000633f0   453 FUNC    GLOBAL DEFAULT   12 fgetpos64@@GLIBC_2.2
  1561: 00123b40   422 FUNC    GLOBAL DEFAULT   12 fgetpos64@GLIBC_2.1
  1562: 000b3ba0    41 FUNC    GLOBAL DEFAULT   12 execvp@@GLIBC_2.0
  1563: 000f68c0    62 FUNC    GLOBAL DEFAULT   12 pthread_attr_getdetachsta@@GLIBC_2.0
  1564: 00067760   394 FUNC    GLOBAL DEFAULT   12 _IO_wfile_xsputn@@GLIBC_2.2
  1565: 000e59a0    66 FUNC    GLOBAL DEFAULT   12 mincore@@GLIBC_2.2
  1566: 00074ec0   234 FUNC    WEAK   DEFAULT   12 mallinfo@@GLIBC_2.0
  1567: 000e8b20   112 FUNC    WEAK   DEFAULT   12 getauxval@@GLIBC_2.16
  1568: 001049a0    29 FUNC    WEAK   DEFAULT   12 freeifaddrs@@GLIBC_2.3
  1569: 00024b10   458 FUNC    GLOBAL DEFAULT   12 __duplocale@@GLIBC_2.1
  1570: 00074c50   616 FUNC    WEAK   DEFAULT   12 malloc_trim@@GLIBC_2.0
  1571: 0006ec20    79 FUNC    GLOBAL DEFAULT   12 _IO_str_underflow@@GLIBC_2.0
  1572: 00117350   282 FUNC    GLOBAL DEFAULT   12 svcudp_enablecache@@GLIBC_2.0
  1573: 000a1740   102 FUNC    GLOBAL DEFAULT   12 __wcsncasecmp_l@@GLIBC_2.1
  1574: 000db410    78 FUNC    GLOBAL DEFAULT   12 linkat@@GLIBC_2.4
  1575: 0006e970   319 FUNC    GLOBAL DEFAULT   12 _IO_default_pbackfail@@GLIBC_2.0
  1576: 001056f0    34 FUNC    GLOBAL DEFAULT   12 inet6_rth_space@@GLIBC_2.5
  1577: 001279e0    66 FUNC    GLOBAL DEFAULT   12 pthread_cond_timedwait@GLIBC_2.0
  1578: 000652e0   120 FUNC    GLOBAL DEFAULT   12 _IO_free_wbackup_area@@GLIBC_2.2
  1579: 000f6d00    66 FUNC    GLOBAL DEFAULT   12 pthread_cond_timedwait@@GLIBC_2.3.2
  1580: 000b24a0   555 FUNC    GLOBAL DEFAULT   12 getpwnam_r@@GLIBC_2.1.2
  1581: 001251f0    65 FUNC    GLOBAL DEFAULT   12 getpwnam_r@GLIBC_2.0
  1582: 000616c0   330 FUNC    GLOBAL DEFAULT   12 _IO_fsetpos@@GLIBC_2.2
  1583: 00123cf0   275 FUNC    GLOBAL DEFAULT   12 _IO_fsetpos@GLIBC_2.0
  1584: 00068450   724 FUNC    GLOBAL DEFAULT   12 freopen@@GLIBC_2.0
  1585: 000f77f0   142 FUNC    GLOBAL DEFAULT   12 __clock_nanosleep@@GLIBC_PRIVATE
  1586: 000f6770    54 FUNC    GLOBAL DEFAULT   12 __libc_alloca_cutoff@@GLIBC_PRIVATE
  1587: 001b7804     4 OBJECT  WEAK   DEFAULT   32 __realloc_hook@@GLIBC_2.0
  1588: 000f0350   334 FUNC    GLOBAL DEFAULT   12 getsgnam@@GLIBC_2.10
  1589: 00079750    82 IFUNC   WEAK   DEFAULT   12 strncasecmp@@GLIBC_2.0
  1590: 000f7e00   743 FUNC    WEAK   DEFAULT   12 backtrace_symbols_fd@@GLIBC_2.1
  1591: 000d8b70   129 FUNC    GLOBAL DEFAULT   12 __xmknod@@GLIBC_2.0
  1592: 000e4140    24 FUNC    GLOBAL DEFAULT   12 remque@@GLIBC_2.0
  1593: 000f9340    56 FUNC    GLOBAL DEFAULT   12 __recv_chk@@GLIBC_2.4
  1594: 001057f0   335 FUNC    GLOBAL DEFAULT   12 inet6_rth_reverse@@GLIBC_2.5
  1595: 00066760  2265 FUNC    GLOBAL DEFAULT   12 _IO_wfile_seekoff@@GLIBC_2.2
  1596: 000e2d20   143 FUNC    GLOBAL DEFAULT   12 ptrace@@GLIBC_2.0
  1597: 000eea50    78 FUNC    WEAK   DEFAULT   12 towlower_l@@GLIBC_2.3
  1598: 00104970    33 FUNC    WEAK   DEFAULT   12 getifaddrs@@GLIBC_2.3
  1599: 0002b590    13 FUNC    WEAK   DEFAULT   12 scalbn@@GLIBC_2.0
  1600: 00064450    54 FUNC    GLOBAL DEFAULT   12 putwc_unlocked@@GLIBC_2.2
  1601: 0004a0e0    42 FUNC    GLOBAL DEFAULT   12 printf_size_info@@GLIBC_2.1
  1602: 00000040     4 TLS     GLOBAL DEFAULT   23 h_errno@@GLIBC_PRIVATE
  1603: 0002b820    13 FUNC    GLOBAL DEFAULT   12 scalblnf@GLIBC_2.1
  1604: 001034f0   170 FUNC    WEAK   DEFAULT   12 if_nametoindex@@GLIBC_2.1
  1605: 0009c610    39 FUNC    GLOBAL DEFAULT   12 __wcstold_l@@GLIBC_2.1
  1606: 00095540    57 FUNC    GLOBAL DEFAULT   12 __wcstoll_internal@@GLIBC_2.0
  1607: 001bad40    48 OBJECT  GLOBAL DEFAULT   33 _res_hconf@@GLIBC_2.2
  1608: 000da1d0   121 FUNC    GLOBAL DEFAULT   12 creat@@GLIBC_2.0
  1609: 000d8940   151 FUNC    GLOBAL DEFAULT   12 __fxstat@@GLIBC_2.0
  1610: 00124a90   281 FUNC    GLOBAL DEFAULT   12 _IO_file_close_it@GLIBC_2.0
  1611: 0006c170   365 FUNC    GLOBAL DEFAULT   12 _IO_file_close_it@@GLIBC_2.1
  1612: 0002bb70    13 FUNC    GLOBAL DEFAULT   12 scalblnl@GLIBC_2.1
  1613: 0006ac50    16 FUNC    GLOBAL DEFAULT   12 _IO_file_close@@GLIBC_2.0
  1614: 00114e00   192 FUNC    GLOBAL DEFAULT   12 key_decryptsession_pk@@GLIBC_2.1
  1615: 000777c0    82 IFUNC   GLOBAL DEFAULT   12 strncat@@GLIBC_2.0
  1616: 000dfa60    72 FUNC    GLOBAL DEFAULT   12 sendfile64@@GLIBC_2.3
  1617: 001b7228     4 OBJECT  GLOBAL DEFAULT   32 __check_rhosts_file@@GLIBC_2.0
  1618: 0003d4a0    26 FUNC    GLOBAL DEFAULT   12 wcstoimax@@GLIBC_2.1
  1619: 000eb820   121 FUNC    WEAK   DEFAULT   12 sendmsg@@GLIBC_2.0
  1620: 000f7e00   743 FUNC    GLOBAL DEFAULT   12 __backtrace_symbols_fd@@GLIBC_2.1
  1621: 000e1bd0   226 FUNC    GLOBAL DEFAULT   12 pwritev@@GLIBC_2.10
  1622: 00079f80   148 FUNC    GLOBAL DEFAULT   12 __strsep_g@@GLIBC_2.1.1
  1623: 000303c0    55 FUNC    WEAK   DEFAULT   12 strtoull@@GLIBC_2.0
  1624: 00065480   285 FUNC    GLOBAL DEFAULT   12 __wunderflow@@GLIBC_2.2
  1625: 00019290    41 FUNC    GLOBAL DEFAULT   12 __udivdi3@GLIBC_2.0
  1626: 00069e10    14 FUNC    GLOBAL DEFAULT   12 __fwritable@@GLIBC_2.2
  1627: 00123220   421 FUNC    GLOBAL DEFAULT   12 _IO_fclose@GLIBC_2.0
  1628: 00060700   565 FUNC    GLOBAL DEFAULT   12 _IO_fclose@@GLIBC_2.1
  1629: 000e13a0   273 FUNC    WEAK   DEFAULT   12 ulimit@@GLIBC_2.0
  1630: 0002ccc0   180 FUNC    GLOBAL DEFAULT   12 __sysv_signal@@GLIBC_2.0
  1631: 000f9500    51 FUNC    GLOBAL DEFAULT   12 __realpath_chk@@GLIBC_2.4
  1632: 000694b0    41 FUNC    WEAK   DEFAULT   12 obstack_printf@@GLIBC_2.0
  1633: 00066120  1587 FUNC    GLOBAL DEFAULT   12 _IO_wfile_underflow@@GLIBC_2.2
  1634: 000d84e0    53 FUNC    GLOBAL DEFAULT   12 posix_spawnattr_getsigmas@@GLIBC_2.2
  1635: 00063870   104 FUNC    GLOBAL DEFAULT   12 fputwc_unlocked@@GLIBC_2.2
  1636: 0002fcd0    42 FUNC    GLOBAL DEFAULT   12 drand48@@GLIBC_2.0
  1637: 00128020    15 FUNC    GLOBAL DEFAULT   12 __nss_passwd_lookup@@GLIBC_2.0
  1638: 0002e0d0   768 FUNC    WEAK   DEFAULT   12 qsort_r@@GLIBC_2.8
  1639: 001179f0    28 FUNC    GLOBAL DEFAULT   12 xdr_free@@GLIBC_2.0
  1640: 000faa80    29 FUNC    GLOBAL DEFAULT   12 __obstack_printf_chk@@GLIBC_2.8
  1641: 00068300    58 FUNC    WEAK   DEFAULT   12 fileno@@GLIBC_2.0
  1642: 00123920    29 FUNC    GLOBAL DEFAULT   12 pclose@GLIBC_2.0
  1643: 000256a0    23 FUNC    GLOBAL DEFAULT   12 __isxdigit_l@@GLIBC_2.1
  1644: 00068bc0    29 FUNC    GLOBAL DEFAULT   12 pclose@@GLIBC_2.1
  1645: 00079400    70 IFUNC   GLOBAL DEFAULT   12 __bzero@@GLIBC_2.0
  1646: 000fc2c0   163 FUNC    GLOBAL DEFAULT   12 sethostent@@GLIBC_2.0
  1647: 000cd700    39 FUNC    WEAK   DEFAULT   12 re_search@@GLIBC_2.0
  1648: 00105960    35 FUNC    GLOBAL DEFAULT   12 inet6_rth_getaddr@@GLIBC_2.5
  1649: 000b4470    64 FUNC    GLOBAL DEFAULT   12 __setpgid@@GLIBC_2.0
  1650: 00025d00    22 FUNC    GLOBAL DEFAULT   12 __dgettext@@GLIBC_2.0
  1651: 000e20e0   155 FUNC    WEAK   DEFAULT   12 gethostname@@GLIBC_2.0
  1652: 000f67b0    67 FUNC    GLOBAL DEFAULT   12 pthread_equal@@GLIBC_2.0
  1653: 000d8fd0    76 FUNC    WEAK   DEFAULT   12 fstatvfs64@@GLIBC_2.1
  1654: 000efd80   139 FUNC    WEAK   DEFAULT   12 sgetspent_r@@GLIBC_2.0
  1655: 000e8b90  4559 FUNC    GLOBAL DEFAULT   12 __libc_ifunc_impl_list@@GLIBC_PRIVATE
  1656: 000e9f80   152 FUNC    GLOBAL DEFAULT   12 __clone@@GLIBC_2.0
  1657: 000e3cf0    73 FUNC    WEAK   DEFAULT   12 utimes@@GLIBC_2.0
  1658: 000f6e70    62 FUNC    GLOBAL DEFAULT   12 pthread_mutex_init@@GLIBC_2.0
  1659: 000e2c60    57 FUNC    GLOBAL DEFAULT   12 usleep@@GLIBC_2.0
  1660: 0002d340   393 FUNC    GLOBAL DEFAULT   12 sigset@@GLIBC_2.1
  1661: 001b7400     4 OBJECT  GLOBAL DEFAULT   32 __ctype32_toupper@GLIBC_2.2
  1662: 000e7df0   115 FUNC    GLOBAL DEFAULT   12 ustat@@GLIBC_2.0
  1663: 000ebee0    68 FUNC    GLOBAL DEFAULT   12 __cmsg_nxthdr@@GLIBC_2.0
  1664: 000dac70    66 FUNC    GLOBAL DEFAULT   12 chown@GLIBC_2.0
  1665: 000dabd0    66 FUNC    GLOBAL DEFAULT   12 chown@@GLIBC_2.1
  1666: 00076b30    33 FUNC    GLOBAL DEFAULT   12 _obstack_memory_used@@GLIBC_2.0
  1667: 00073930   654 FUNC    GLOBAL DEFAULT   12 __libc_realloc@@GLIBC_2.0
  1668: 000eae70   161 FUNC    GLOBAL DEFAULT   12 splice@@GLIBC_2.5
  1669: 000d7d90    51 FUNC    GLOBAL DEFAULT   12 posix_spawn@@GLIBC_2.15
  1670: 00127050    51 FUNC    GLOBAL DEFAULT   12 posix_spawn@GLIBC_2.2
  1671: 000ee550   118 FUNC    GLOBAL DEFAULT   12 __iswblank_l@@GLIBC_2.1
  1672: 00158980    36 OBJECT  GLOBAL DEFAULT   15 _itoa_lower_digits@@GLIBC_PRIVATE
  1673: 000656d0    73 FUNC    GLOBAL DEFAULT   12 _IO_sungetwc@@GLIBC_2.2
  1674: 000da2f0  1903 FUNC    WEAK   DEFAULT   12 getcwd@@GLIBC_2.0
  1675: 00061c60   735 FUNC    WEAK   DEFAULT   12 __getdelim@@GLIBC_2.0
  1676: 001178d0    89 FUNC    GLOBAL DEFAULT   12 xdr_vector@@GLIBC_2.0
  1677: 000ea3b0    50 FUNC    GLOBAL DEFAULT   12 eventfd_write@@GLIBC_2.7
  1678: 001b7ca4     4 OBJECT  GLOBAL DEFAULT   32 __progname_full@@GLIBC_2.0
